2025-12-07 13:15:42 | INFO | config:create_directories:112 | 目录结构初始化完成
2025-12-07 14:47:25 | INFO | run:process_single_markdown_to_images:185 | 输出目录: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\医学人工智能实验室6篇论文被NeurIPS 2025录用_20251207_125632
2025-12-07 14:47:28 | INFO | html2jpg:close:498 | ChromeDriver已关闭
2025-12-07 14:47:28 | INFO | run:process_single_markdown_to_images:145 | 从文件路径推断任务目录: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637
2025-12-07 14:47:28 | INFO | run:process_single_markdown_to_images:161 | 处理Markdown文件到图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\面试官：模型如何在指令微调过程中构造或筛选高质量数据？.md
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\012a9ceff034e5a778c18cb2c62a2fe7.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_012a9ceff034e5a778c18cb2c62a2fe7.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\e525b74652502465a90b2502589d36b5.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_e525b74652502465a90b2502589d36b5.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\8292026db51ae6139e28b81b12e94a3c.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_8292026db51ae6139e28b81b12e94a3c.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\c12db32b9fba87f0b3af6a216c443047.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_c12db32b9fba87f0b3af6a216c443047.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\bfe25dacc0444420036fa8d5f75838eb.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_bfe25dacc0444420036fa8d5f75838eb.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\2f577fff73c441cfc5f7265be7f7efd0.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_2f577fff73c441cfc5f7265be7f7efd0.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\9cf8822ec680831fdd397d2ba30324c1.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_9cf8822ec680831fdd397d2ba30324c1.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\46177383070c24d4c9214f668f360966.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_46177383070c24d4c9214f668f360966.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\dfca02359e866240f70da0f2cbe2a641.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_dfca02359e866240f70da0f2cbe2a641.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\4c691af9305bca6074ee070f33153610.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_4c691af9305bca6074ee070f33153610.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\58588cd9855045a875fe761eea6313c0.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_58588cd9855045a875fe761eea6313c0.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\74419c944980d900ff1495fcb94bb9af.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_74419c944980d900ff1495fcb94bb9af.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\8108ccc0b06fbcdd8d90171d7d16263c.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_8108ccc0b06fbcdd8d90171d7d16263c.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\f6ca5ca8884fda3171c17607636a14ad.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_f6ca5ca8884fda3171c17607636a14ad.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\a9f09b5bf0a58684c57b4acd068e72c8.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_a9f09b5bf0a58684c57b4acd068e72c8.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\8a2355373c34eb6322b0ceed891e58b8.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_8a2355373c34eb6322b0ceed891e58b8.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\863349abbd5491170ceb7cc30beab48d.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_863349abbd5491170ceb7cc30beab48d.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\a951ae312e2a1b7c673ce4c5595bf6de.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_a951ae312e2a1b7c673ce4c5595bf6de.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\5c59115ed7d8690fdabef980c41e71f4.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_5c59115ed7d8690fdabef980c41e71f4.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\cf6083e1b98315208caa7480208c407d.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_cf6083e1b98315208caa7480208c407d.jpg
2025-12-07 14:47:28 | INFO | md2html:convert_md_to_html:396 | 复制图片: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\images\5ddd2daf3e6056b3053cddd89282bfa1.jpg -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\images\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_5ddd2daf3e6056b3053cddd89282bfa1.jpg
2025-12-07 14:47:28 | SUCCESS | md2html:convert_md_to_html:432 | Markdown转HTML成功: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\markdown\面试官：模型如何在指令微调过程中构造或筛选高质量数据？.md -> D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\面试官：模型如何在指令微调过程中构造或筛选高质量数据？.html
2025-12-07 14:47:31 | INFO | html2jpg:_init_driver:37 | ChromeDriver初始化成功
2025-12-07 14:47:31 | INFO | html2jpg:html_to_long_image:57 | 加载HTML文件: file://D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\html\面试官：模型如何在指令微调过程中构造或筛选高质量数据？.html
2025-12-07 14:47:34 | DEBUG | html2jpg:_get_accurate_page_height:166 | 高度计算: 最终=13511.453125
2025-12-07 14:47:34 | INFO | html2jpg:html_to_long_image:72 | 计算后页面尺寸: 1169 x 13511.453125
2025-12-07 14:47:36 | DEBUG | html2jpg:_get_accurate_page_height:166 | 高度计算: 最终=13241.453125
2025-12-07 14:47:39 | INFO | html2jpg:html_to_long_image:122 | 长图片保存成功: D:\LM-Is-All-You-Need\3、生产力工具篇\html2image_toolkit\data\output\final\面试官：模型如何在指令微调过程中构造或筛选高质量数据？_20251207_125637\segmented\long_image.png, 尺寸: (1084, 13194)
